Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 11,39,"['Carroll', 'testified', 'continued', 'shop', 'Bergdorf', 'Goodman', ',', 'Trump', '’', 'lawyer', 'showed', 'receipts', 'indicating', 'Carroll', 'spent', '$', '13,000', 'department', 'store', '23', 'shopping', 'trips', '2001', '2018', '.']",25,"['that', 'she', 'to', 'at', 'and', 's', 'that', 'more', 'than', 'at', 'the', 'during', 'between', 'and']",14,0.36,
Sentence 12,25,"['“', 'made', 'clear', 'Bergdorf', '’', 'place', '’', 'afraid', 'enter', ',', '”', 'Carroll', 'testified', '.']",14,"['I', 'that', 'that', 's', 'is', 'not', 'a', 'that', 'I', 'm', 'to']",11,0.44,
Sentence 13,27,"['also', 'agreed', '“', 'fan', '”', '“', 'Apprentice', '”', 'starring', 'Trump', 'enjoyed', 'watching', 'competition', 'aspiring', 'businesspeople', '.']",16,"['She', 'that', 'she', 'was', 'a', 'of', 'the', 'The', 'and', 'the', 'between']",11,0.41,
Sentence 14,49,"['Tacopina', 'showed', 'post', 'Facebook', 'page', 'August', '6', ',', '2012', ',', 'Carroll', 'wrote', ':', '“', 'Would', 'sex', 'Donald', 'Trump', '$', '17,000', '(', 'even', 'could', ')', 'give', 'money', 'charity', 'b', ')', 'close', 'eyes', '?']",32,"['her', 'a', 'on', 'her', 'from', 'in', 'which', 'you', 'have', 'with', 'for', 'if', 'you', 'a', 'the', 'to', 'your']",17,0.35,
Sentence 15,9,"['’', 'allowed', 'speak', '?']",4,"['and', 'he', 's', 'not', 'to']",5,0.56,
Sentence 16,26,"[')', '”', '“', 'joked', 'around', 'sex', 'Donald', 'Trump', 'money', 'Facebook', 'post', ',', 'correct', '?', '”', 'Tacopina', 'asked', 'Carroll', '.']",19,"['You', 'about', 'having', 'with', 'for', 'in', 'this']",7,0.27,
Sentence 17,8,"['responded', 'yes', ',', '.']",4,"['She', 'that', 'she', 'did']",4,0.5,
Sentence 18,27,"['Trump', '’', 'attorney', 'also', 'reviewed', 'series', 'columns', 'Carroll', 'written', 'recommending', 'readers', 'report', 'sexual', 'abuse', 'harassment', 'police', '.']",17,"['s', 'a', 'of', 'has', 'that', 'her', 'and', 'other', 'to', 'the']",10,0.37,
Sentence 19,30,"['Carroll', 'acknowledged', 'advice', '’', 'given', 'readers', 'report', 'allegations', 'including', 'rape', 'police', 'explained', '’', 'call', 'police', '.']",16,"['the', 'she', 'd', 'to', 'to', 'the', 'and', 'why', 'she', 'didn', 't', 'the', 'for', 'herself']",14,0.47,
Sentence 20,18,"['“', 'would', 'never', 'call', 'police', 'something', 'ashamed', ',', '”', 'Carroll', 'said', '.']",12,"['I', 'the', 'for', 'I', 'was', 'of']",6,0.33,
Sentence 21,8,"['“', 'ashamed', 'happen', '.']",4,"['I', 'was', 'of', 'what']",4,0.5,
Sentence 22,57,"['thought', 'fault', ',', 'would', 'never', ',', 'never', ',', 'never', 'go', 'police', 'ever.', '”', 'Tacopina', 'also', 'read', 'excerpts', 'Carroll', '’', 'book', 'asked', '’', 'sue', 'former', 'CBS', 'executive', 'Les', 'Moonves', 'denied', 'allegations', 'sexually', 'assaulted', 'elevator', '.']",34,"['I', 'it', 'was', 'my', 'I', 'to', 'the', 'from', 's', 'and', 'her', 'why', 'she', 'didn', 't', 'after', 'he', 'her', 'that', 'he', 'her', 'in', 'an']",23,0.4,
Sentence 23,13,"['“', '’', 'call', 'names', ',', '”', 'Carroll', 'said', '.']",9,"['He', 'didn', 't', 'me']",4,0.31,
Sentence 24,48,"['“', '’', 'grind', 'face', 'mud', 'like', 'Donald', 'Trump', 'did.', '”', 'Also', 'Monday', ',', 'Tacopina', 'asked', 'Carroll', 'whether', 'knew', '2012', 'Law', '&', 'Order', 'SVU', 'episode', 'woman', 'raped', 'Bergdorf', 'Goodman', 'lingerie', 'department', 'dressing', 'room', '.']",33,"['He', 'didn', 't', 'my', 'through', 'the', 'she', 'about', 'a', 'in', 'which', 'a', 'is', 'in', 'a']",15,0.31,
Sentence 25,25,"['Carroll', 'said', '’', 'aware', 'episode', 'exists', 'found', 'similarity', 'allegations', 'astonishing', ',', 'never', 'watched', 'episode', '.']",15,"['she', 's', 'the', 'and', 'the', 'to', 'her', 'own', 'but', 'the']",10,0.4,
Sentence 26,18,"['testified', '’', 'watch', 'Law', '&', 'Order', 'SVU', '’', 'violent', '.']",10,"['She', 'she', 'doesn', 't', 'because', 'it', 's', 'too']",8,0.44,
Sentence 27,23,"['jury', 'saw', 'email', 'stranger', 'sent', 'Carroll', 'days', 'first', 'came', 'forward', '2019', 'describing', 'episode', '.']",14,"['The', 'an', 'a', 'after', 'she', 'in', 'the', 'to', 'her']",9,0.39,
Sentence 28,25,"['Carroll', 'responded', 'email', 'time', 'thanking', 'woman', 'email', 'said', '’', 'aware', 'episode', '.']",12,"['to', 'the', 'at', 'the', 'the', 'for', 'her', 'but', 'she', 'wasn', 't', 'of', 'the']",13,0.52,
Sentence 29,22,"['“', 'Also', '200', 'scripted', 'shows', 'year', 'tv', ',', 'kind', 'thing', 'bound', 'show', '.']",13,"['there', 'are', 'a', 'on', 'this', 'of', 'is', 'to', 'up']",9,0.41,
Sentence 30,24,"['Indeed', ',', '’', 'surprised', 'sort', 'plot', 'seen', 'often', ',', '”', 'Carroll', 'also', 'wrote', 'email', '.']",15,"['I', 'm', 'this', 'of', 'is', 'not', 'more', 'in', 'the']",9,0.38,
Sentence 31,21,"['redirect', ',', 'Carroll', '’', 'attorney', 'Michael', 'Ferrara', 'asked', 'series', 'questions', 'knowledge', 'episode', '.']",13,"['During', 's', 'a', 'of', 'about', 'her', 'of', 'the']",8,0.38,
Sentence 32,10,"['ever', 'seen', 'episode', ',', 'Ferrara', 'asked', '.']",7,"['Has', 'she', 'the']",3,0.3,
Sentence 33,7,"['“', 'Never', ',', '”', 'Carroll', 'said', '.']",7,[],0,0.0,
Sentence 34,25,"['also', 'asked', 'knows', 'happens', 'episode', 'seen', 'heard', 'episode', 'writing', 'book', '.']",11,"['He', 'if', 'she', 'what', 'in', 'the', 'or', 'had', 'it', 'or', 'of', 'the', 'before', 'her']",14,0.56,
Sentence 35,5,"['Carroll', 'said', '.']",3,"['again', 'no']",2,0.4,
Sentence 36,31,"['Finally', 'lawyer', 'asked', ',', '“', 'making', 'accusation', 'based', 'upon', 'happened', 'popular', 'TV', 'show', '?', '”', 'Carroll', ',', 'chuckling', ',', 'said', '.']",21,"['the', 'Are', 'you', 'up', 'your', 'what', 'in', 'a', 'again', 'no']",10,0.32,
Sentence 37,9,"['story', 'updated', 'additional', 'developments', '.']",5,"['This', 'has', 'been', 'with']",4,0.44,
