Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 11,17,"['course', 'also', 'feature', 'two-day', 'classroom', 'session', 'New', 'York', 'US', 'Open', '.']",11,"['The', 'will', 'a', 'in', 'during', 'the']",6,0.35,
Sentence 12,17,"['ATP', 'Chairman', 'Andrea', 'Gaudenzi', 'said', ':', '“', 'programme', 'something', 'close', 'heart', '.']",12,"['This', 'is', 'very', 'to', 'my']",5,0.29,
Sentence 13,24,"['reflect', 'journey', ',', 'education', 'helped', 'unlock', 'career', 'prospects', 'post-tennis', 'took', 'pressure', 'player', '.']",13,"['When', 'I', 'on', 'my', 'own', 'me', 'and', 'off', 'me', 'as', 'a']",11,0.46,
Sentence 14,13,"['also', 'gave', 'insight', 'manage', 'career', '.']",6,"['It', 'me', 'more', 'into', 'how', 'to', 'my']",7,0.54,
Sentence 15,17,"['’', 'proud', 'collaborate', 'LaLiga', 'deliver', 'incredible', 'opportunity', 'ATP', 'players', '.']",10,"['We', 're', 'to', 'with', 'to', 'this', 'to']",7,0.41,
Sentence 16,50,"['doubt', 'valuable', 'players', ',', 'time', 'Tour.', '”', 'LaLiga', 'President', 'Javier', 'Tebas', 'said', ':', '``', 'honour', 'LaLiga', 'co-organise', 'ATP', ',', 'LaLiga', 'Business', 'School', ',', 'training', 'program', 'professional', 'tennis', 'players', '.']",29,"['It', 'will', 'no', 'be', 'for', 'both', 'during', 'and', 'after', 'their', 'on', 'It', 'is', 'an', 'for', 'to', 'with', 'the', 'through', 'this', 'for']",21,0.42,
Sentence 17,18,"['Training', 'essential', 'freedom', 'athletes', 'professional', 'future', 'sports', 'career', '.']",9,"['is', 'for', 'the', 'of', 'and', 'for', 'their', 'after', 'their']",9,0.5,
Sentence 18,26,"['Therefore', ',', 'great', 'news', 'professional', 'athletes', 'access', 'quality', 'training', 'improve', 'present', 'future', 'experience', '.', ""''""]",15,"['it', 'is', 'that', 'more', 'and', 'more', 'have', 'to', 'to', 'their', 'and']",11,0.42,
Sentence 19,30,"['Former', 'player', 'ATP', '’', 'Ambassador', 'ATP', 'Business', 'Education', 'Programme', 'Michael', 'Berrer', 'said', ':', '“', 'experienced', 'first-hand', 'important', 'education', 'still', '.']",20,"['and', 's', 'for', 'the', 'I', 'have', 'how', 'was', 'and', 'is']",10,0.33,
Sentence 20,22,"['ATP', 'Business', 'Education', 'Programme', 'introduces', 'players', 'foundations', 'sport', 'business', 'provides', 'input', 'industry', 'leaders', '.']",14,"['The', 'to', 'the', 'of', 'and', 'them', 'with', 'from']",8,0.36,
Sentence 21,40,"['skills', 'knowledge', 'help', 'tremendously', 'careers.', '”', 'Programme', 'participant', 'ATP', 'Board', 'Member', 'Pablo', 'Andujar', 'said', ':', '“', 'good', 'move', 'ATP', 'organise', 'programmes', 'players', '.']",23,"['These', 'and', 'will', 'them', 'during', 'and', 'after', 'their', 'and', 'It', 'is', 'a', 'from', 'the', 'to', 'these', 'for']",17,0.42,
Sentence 22,17,"['think', 'great', 'experience', 'players', 'want', 'develop', 'post-tennis', 'careers', '.']",9,"['I', 'this', 'is', 'a', 'for', 'that', 'to', 'their']",8,0.47,
Sentence 23,109,"['’', 'excited', 'sport', 'continue', 'working', 'direction.', '”', 'post', 'shared', 'Mackenzie', 'McDonald', '(', '@', 'mackiemacster', ')', 'post', 'shared', 'Marcelo', 'Melo', '(', '@', 'marcelomelo83', ')', 'post', 'shared', 'João', 'Sousa', '(', '@', 'joaosousaoficial', ')', 'Players', 'featured', 'image', ',', 'top', 'row', 'bottom', 'row', ',', 'left', 'right', ':', 'Jan-Lennard', 'Struff', ',', 'Matwe', 'Middelkoop', ',', 'Joao', 'Sousa', ',', 'Aisam-Ul-Haq', 'Qureshi', ',', 'Gastao', 'Elias', ',', 'Federico', 'Delbonis', ',', 'Malek', 'Jaziri', ',', 'Marcelo', 'Melo', ',', 'Jamie', 'Cerretani', ',', 'Pierre-Hugues', 'Herbert', ',', 'Pablo', 'Andujar', ',', 'Mackenzie', 'McDonald', ',', 'Gregoire', 'Barrere', ',', 'Quentin', 'Halys', ',', 'Emil', 'Ruusuvuori', 'Michael', 'Berrer', '.']",90,"['I', 'm', 'for', 'our', 'to', 'in', 'this', 'A', 'by', 'A', 'by', 'A', 'by', 'in', 'the', 'from', 'to', 'to', 'and']",19,0.17,
Sentence 24,26,"['Also', 'programme', 'pictured', ':', 'Robin', 'Haase', ',', 'Marc-Andrea', 'Huesler', ',', 'Matthew', 'Ebden', ',', 'Jamie', 'Murray', ',', 'Philipp', 'Oswald', 'Stefanos', 'Tsitsipas', '.']",21,"['in', 'the', 'but', 'not', 'and']",5,0.19,
