Sentence,Total words,Filtered words,Number of filtered words,Stop words,Number of stop words,Average number of stop words per sentence,Sentiment score
Sentence 11,20,"['Publicly', ',', 'administration', 'committed', 'demand', 'House', 'Republicans', 'simply', 'lift', 'debt', 'ceiling', 'without', 'concessions', '.']",14,"['the', 'is', 'to', 'its', 'that', 'the']",6,0.3,
Sentence 12,35,"['Aides', 'also', 'recognized', 'funding', 'federal', 'agencies', 'run', 'separately', 'September', ',', 'acknowledged', 'need', 'negotiate', 'GOP', 'avoid', 'government', 'shutdown', '.']",18,"['have', 'that', 'for', 'will', 'out', 'in', 'and', 'they', 'have', 'that', 'they', 'will', 'to', 'with', 'the', 'to', 'a']",17,0.49,
Sentence 13,24,"['“', 'president', 'said', '’', 'happy', 'meet', 'McCarthy', 'whether', 'debt', 'limit', 'gets', 'extended', '.']",13,"['The', 'he', 's', 'to', 'with', 'but', 'not', 'on', 'or', 'not', 'the']",11,0.46,
Sentence 14,10,"['’', 'negotiable', ',', '”', 'Jean-Pierre', 'said', '.']",7,"['That', 's', 'not']",3,0.3,
Sentence 15,21,"['“', '’', 'clear', 'negotiate', ',', 'appropriations', 'budget', '.']",8,"['We', 've', 'been', 'very', 'on', 'what', 'we', 'will', 'about', 'which', 'is', 'and', 'the']",13,0.62,
Sentence 16,44,"['’', '—', 'going', 'clear', 'must', 'act', 'constitutional', 'duty', 'this.', '”', 'line', 'negotiating', 'debt', 'limit', 'negotiating', 'spending', 'might', 'fine', 'one', '.']",20,"['But', 'we', 're', 'just', 'we', 'just', 'are', 'to', 'be', 'very', 'that', 'they', 'and', 'do', 'their', 'on', 'The', 'between', 'over', 'the', 'and', 'over', 'be', 'a']",24,0.55,
Sentence 17,75,"['debt', 'ceiling', 'meeting', ',', 'Jean-Pierre', 'said', ',', 'Biden', 'would', '“', 'discuss', 'initiating', 'separate', 'process', 'address', 'budget', 'appropriations.', '”', 'Asked', 'comment', ',', 'White', 'House', 'spokesman', 'Michael', 'Kikukawa', 'echoed', 'Jean-Pierre', '’', 'message', 'Biden', 'use', 'meeting', 'leaders', '“', 'stress', 'Congress', 'must', 'take', 'action', 'avoid', 'default', 'without', 'conditions', '”', 'also', 'seeking', '“', 'separate', 'process', '”', 'talk', 'budget', '.']",54,"['In', 'the', 'a', 'to', 'the', 'and', 'for', 's', 'that', 'will', 'his', 'with', 'to', 'that', 'to', 'while', 'a', 'a', 'to', 'about', 'the']",21,0.28,
Sentence 18,20,"['Yet', 'major', 'hurdles', 'would', 'remain', 'even', 'Biden', 'McCarthy', 'agree', 'go', 'along', 'creative', 'fiction', '.']",14,"['if', 'both', 'and', 'to', 'with', 'this']",6,0.3,
Sentence 19,14,"['difficult', 'would', 'start', 'talks', 'far', 'apart', '.']",7,"['The', 'most', 'is', 'that', 'they', 'the', 'very']",7,0.5,
Sentence 20,36,"['bill', 'House', 'passed', 'last', 'week', 'calls', '$', '100', 'billion', 'cuts', 'next', 'year', '’', 'federal', 'budget', '—', 'administration', 'maintains', 'reductions', 'spending', '.']",21,"['A', 'the', 'for', 'more', 'than', 'in', 'to', 's', 'while', 'the', 'there', 'should', 'be', 'no', 'in']",15,0.42,
Sentence 21,25,"['hard', 'see', 'gulf', 'could', 'bridged', 'quickly', ',', 'particularly', 'since', 'emboldened', 'House', 'conservatives', 'demanding', 'even', 'aggressive', 'cuts', '.']",17,"['It', 'is', 'to', 'how', 'that', 'be', 'are', 'more']",8,0.32,
Sentence 22,28,"['House', 'bill', 'also', 'would', 'cancel', 'Biden', '’', 'student', 'loan', 'forgiveness', 'plan', 'rescind', 'clean', 'energy', 'funding', 'provided', 'last', 'year', '’', 'Inflation', 'Reduction', 'Act', '.']",23,"['The', 's', 'and', 'by', 's']",5,0.18,
Sentence 23,32,"['possible', 'Biden', 'McCarthy', 'could', 'agree', 'informal', 'handshake', 'deal', 'government', 'spending', 'resolves', 'immediate', 'debt', 'limit', 'challenge', 'without', 'finalizing', 'full', 'budget', 'deal', '.']",21,"['It', 'is', 'that', 'and', 'to', 'an', 'or', 'on', 'that', 'the', 'a']",11,0.34,
Sentence 24,42,"['Without', 'kind', 'agreement', 'new', 'law', 'raise', 'suspend', 'limit', ',', 'U.S.', 'government', 'faces', 'unprecedented', 'failure', ',', 'economists', 'say', 'could', 'spark', 'global', 'financial', 'panic', 'lead', 'recession', 'United', 'States', '.']",27,"['some', 'of', 'on', 'a', 'to', 'or', 'the', 'the', 'which', 'a', 'and', 'to', 'a', 'in', 'the']",15,0.36,
Sentence 25,9,"['country', 'never', 'defaulted', 'debt', '.']",5,"['The', 'has', 'on', 'its']",4,0.44,
Sentence 26,44,"['GOP', 'wonks', 'trying', 'get', 'party', 'detonate', 'debt', 'limit', 'bomb', 'contrast', ',', 'appropriations', 'process', '—', 'undertaken', 'congressional', 'lawmakers', 'every', 'year', '—', 'sets', 'spending', 'levels', 'federal', 'agencies', 'parts', 'federal', 'government', '.']",29,"['The', 'to', 'their', 'not', 'to', 'the', 'By', 'the', 'by', 'the', 'for', 'and', 'other', 'of', 'the']",15,0.34,
Sentence 27,31,"['Disputes', 'spending', 'levels', 'result', 'partial', 'complete', 'government', 'shutdowns', ',', 'also', 'damaging', ',', 'far', 'less', 'analysts', 'say', 'default', 'would', '.']",19,"['over', 'can', 'in', 'or', 'which', 'are', 'but', 'so', 'than', 'most', 'a', 'be']",12,0.39,
Sentence 28,22,"['deal', 'still', 'seems', 'difficult', 'envision', ',', 'least', 'Biden', 'sits', 'leaders', 'Congress', 'next', 'week', '.']",14,"['Any', 'to', 'at', 'before', 'down', 'with', 'the', 'from']",8,0.36,
Sentence 29,56,"['“', 'Even', 'best-case', 'scenario', ',', 'get', '‘', 'wink-wink', ',', 'nudge-nudge', '’', 'two-track', 'approach', 'everyone', 'hoping', ',', 'even', 'within', 'narrow', 'structure', '’', 'still', 'incredibly', 'far', 'apart', ',', '”', 'said', 'Tobin', 'Marcus', ',', 'former', 'Biden', 'policy', 'adviser', 'Evercore', 'ISI', ',', 'investment', 'advisory', 'firm', '.']",42,"['in', 'the', 'where', 'we', 'the', 'is', 'for', 'that', 'you', 're', 'a', 'now', 'at', 'an']",14,0.25,
Sentence 30,35,"['“', 'Even', 'everyone', 'agrees', 'play', 'game', ',', '’', 'hundreds', 'billions', 'dollars', 'apart.', '”', 'debt', 'ceiling', ',', 'happens', 'U.S.', 'hits', '?']",20,"['if', 'to', 'this', 'they', 're', 'of', 'of', 'What', 'is', 'the', 'and', 'what', 'if', 'the', 'it']",15,0.43,
Sentence 31,20,"['state', 'negotiations', 'unclear', ',', 'House', 'Democrats', 'begun', 'taking', 'steps', 'try', 'avert', 'cataclysm', '.']",13,"['With', 'the', 'of', 'have', 'to', 'to', 'a']",7,0.35,
Sentence 32,42,"['letter', 'Tuesday', ',', 'House', 'Minority', 'Leader', 'Hakeem', 'Jeffries', 'New', 'York', 'announced', 'Democrats', 'introduced', 'bill', 'earlier', 'year', 'could', 'allow', 'force', 'debt', 'limit', 'legislation', 'floor', 'even', 'McCarthy', '’', 'objections', '.']",28,"['In', 'a', 'of', 'that', 'had', 'a', 'this', 'that', 'them', 'to', 'to', 'the', 'over', 's']",14,0.33,
Sentence 33,21,"['Using', 'House', 'provision', 'known', 'discharge', 'petition', ',', '218', 'members', 'could', 'bring', 'legislation', 'vote', '.']",14,"['a', 'as', 'a', 'any', 'the', 'to', 'a']",7,0.33,
Sentence 34,16,"['every', 'Democrat', 'joins', ',', 'would', 'still', 'need', 'five', 'Republicans', 'sign', '.']",11,"['If', 'in', 'they', 'to', 'on']",5,0.31,
Sentence 35,19,"['Lawmakers', 'start', 'collecting', 'signatures', 'petition', 'May', '16', ',', 'week', 'White', 'House', 'meeting', '.']",13,"['can', 'on', 'the', 'a', 'after', 'the']",6,0.32,
Sentence 36,29,"['latest', ':', 'Monday', ',', 'President', 'Biden', 'met', 'House', 'Speaker', 'Kevin', 'McCarthy', 'resume', 'debt', 'talks', 'negotiations', 'paused', 'brief', 'breakdown', 'last', 'week', '.']",21,"['The', 'On', 'with', 'to', 'after', 'were', 'after', 'a']",8,0.28,
Sentence 37,26,"['debt', 'ceiling', '’', 'raised', 'deadline', ',', '’', 'government', 'default', 'means', 'payments', 'risk', '.']",13,"['If', 'the', 'isn', 't', 'by', 'the', 'here', 's', 'what', 'a', 'and', 'the', 'at']",13,0.5,
Sentence 38,11,"['negotiators', 'hammering', 'debt', 'ceiling', 'deal', '.']",6,"['Here', 'are', 'the', 'out', 'a']",5,0.45,
Sentence 39,23,"['Understanding', 'debt', 'ceiling', 'fight', ':', 'Biden', 'House', 'Republican', 'leadership', 'collision', 'course', 'national', 'debt', 'limit', '.']",15,"['the', 'and', 'the', 'are', 'on', 'a', 'over', 'the']",8,0.35,
Sentence 40,14,"['comic', ',', 'see', 'hitting', 'debt', 'ceiling', 'could', 'unleash', 'chaos', '.']",10,"['In', 'this', 'how', 'the']",4,0.29,
Sentence 41,11,"['’', 'debt', 'ceiling', 'battle', 'could', 'end', '.']",7,"['Here', 's', 'when', 'the']",4,0.36,
Sentence 42,5,"['stake', '?']",2,"['What', 'is', 'at']",3,0.6,
Sentence 43,17,"['Invoking', '14th', 'Amendment', 'dodge', 'debt', 'limit', 'risky', ',', 'White', 'House', 'officials', 'say', '.']",13,"['the', 'to', 'the', 'is']",4,0.24,
Sentence 44,21,"['debt', 'limit', 'breached', ',', 'Biden', 'warned', 'could', 'send', 'U.S.', 'economy', 'free', 'fall', '.']",13,"['If', 'the', 'is', 'that', 'it', 'the', 'into', 'a']",8,0.38,
Sentence 45,16,"['debt', 'ceiling', 'breach', 'could', 'wipe', '8', 'million', 'jobs', ',', 'recent', 'analysis', 'found', '.']",13,"['The', 'out', 'a']",3,0.19,
Sentence 46,15,"['Amid', 'consumer', 'anxiety', 'uncertainty', ',', 'financial', 'experts', 'warn', 'making', 'fear-based', 'decisions', '.']",12,"['over', 'the', 'against']",3,0.2,
